"","datazone","year","type","count"
"741","S01000062",2001,"sikh",4
"742","S01000062",2001,"another_religion",7
"743","S01000062",2001,"none",499
"744","S01000062",2001,"not_announced",28
"745","S01000063",2001,"all_people",983
"746","S01000063",2001,"church_of_scotland",433
"747","S01000063",2001,"roman_catholic",91
"748","S01000063",2001,"other_christian",105
"749","S01000063",2001,"buddhist",6
"750","S01000063",2001,"hindu",0
"751","S01000063",2001,"jewish",0
"752","S01000063",2001,"muslim",0
"753","S01000063",2001,"sikh",0
"754","S01000063",2001,"another_religion",4
"755","S01000063",2001,"none",324
"756","S01000063",2001,"not_announced",20
"757","S01000064",2001,"all_people",648
"758","S01000064",2001,"church_of_scotland",249
"759","S01000064",2001,"roman_catholic",31
"760","S01000064",2001,"other_christian",40
"761","S01000064",2001,"buddhist",1
"762","S01000064",2001,"hindu",0
"763","S01000064",2001,"jewish",0
"764","S01000064",2001,"muslim",0
"765","S01000064",2001,"sikh",0
"766","S01000064",2001,"another_religion",2
"767","S01000064",2001,"none",291
"768","S01000064",2001,"not_announced",34
"769","S01000065",2001,"all_people",1114
"770","S01000065",2001,"church_of_scotland",434
"771","S01000065",2001,"roman_catholic",59
"772","S01000065",2001,"other_christian",100
"773","S01000065",2001,"buddhist",6
"774","S01000065",2001,"hindu",7
"775","S01000065",2001,"jewish",0
"776","S01000065",2001,"muslim",7
"777","S01000065",2001,"sikh",0
"778","S01000065",2001,"another_religion",18
"779","S01000065",2001,"none",444
"780","S01000065",2001,"not_announced",39
"781","S01000066",2001,"all_people",1011
"782","S01000066",2001,"church_of_scotland",370
"783","S01000066",2001,"roman_catholic",45
"784","S01000066",2001,"other_christian",56
"785","S01000066",2001,"buddhist",1
"786","S01000066",2001,"hindu",0
"787","S01000066",2001,"jewish",0
"788","S01000066",2001,"muslim",0
"789","S01000066",2001,"sikh",0
"790","S01000066",2001,"another_religion",16
"791","S01000066",2001,"none",447
"792","S01000066",2001,"not_announced",76
"793","S01000067",2001,"all_people",1068
"794","S01000067",2001,"church_of_scotland",554
"795","S01000067",2001,"roman_catholic",73
"796","S01000067",2001,"other_christian",73
"797","S01000067",2001,"buddhist",2
"798","S01000067",2001,"hindu",7
"799","S01000067",2001,"jewish",0
"800","S01000067",2001,"muslim",15
"801","S01000067",2001,"sikh",0
"802","S01000067",2001,"another_religion",6
"803","S01000067",2001,"none",306
"804","S01000067",2001,"not_announced",32
"805","S01000068",2001,"all_people",1021
"806","S01000068",2001,"church_of_scotland",444
"807","S01000068",2001,"roman_catholic",75
"808","S01000068",2001,"other_christian",90
"809","S01000068",2001,"buddhist",2
"810","S01000068",2001,"hindu",7
"811","S01000068",2001,"jewish",0
"812","S01000068",2001,"muslim",9
"813","S01000068",2001,"sikh",0
"814","S01000068",2001,"another_religion",8
"815","S01000068",2001,"none",326
"816","S01000068",2001,"not_announced",60
"817","S01000069",2001,"all_people",684
"818","S01000069",2001,"church_of_scotland",217
"819","S01000069",2001,"roman_catholic",31
"820","S01000069",2001,"other_christian",51
"821","S01000069",2001,"buddhist",4
"822","S01000069",2001,"hindu",0
"823","S01000069",2001,"jewish",0
"824","S01000069",2001,"muslim",0
"825","S01000069",2001,"sikh",0
"826","S01000069",2001,"another_religion",0
"827","S01000069",2001,"none",343
"828","S01000069",2001,"not_announced",38
"829","S01000070",2001,"all_people",646
"830","S01000070",2001,"church_of_scotland",204
"831","S01000070",2001,"roman_catholic",23
"832","S01000070",2001,"other_christian",33
"833","S01000070",2001,"buddhist",0
"834","S01000070",2001,"hindu",1
"835","S01000070",2001,"jewish",0
"836","S01000070",2001,"muslim",4
"837","S01000070",2001,"sikh",0
"838","S01000070",2001,"another_religion",1
"839","S01000070",2001,"none",349
"840","S01000070",2001,"not_announced",31
"841","S01000071",2001,"all_people",887
"842","S01000071",2001,"church_of_scotland",223
"843","S01000071",2001,"roman_catholic",27
"844","S01000071",2001,"other_christian",46
"845","S01000071",2001,"buddhist",2
"846","S01000071",2001,"hindu",0
"847","S01000071",2001,"jewish",0
"848","S01000071",2001,"muslim",4
"849","S01000071",2001,"sikh",0
"850","S01000071",2001,"another_religion",10
"851","S01000071",2001,"none",530
"852","S01000071",2001,"not_announced",45
"853","S01000072",2001,"all_people",1262
"854","S01000072",2001,"church_of_scotland",525
"855","S01000072",2001,"roman_catholic",76
"856","S01000072",2001,"other_christian",145
"857","S01000072",2001,"buddhist",2
"858","S01000072",2001,"hindu",2
"859","S01000072",2001,"jewish",0
"860","S01000072",2001,"muslim",10
"861","S01000072",2001,"sikh",10
"862","S01000072",2001,"another_religion",12
"863","S01000072",2001,"none",406
"864","S01000072",2001,"not_announced",74
"865","S01000073",2001,"all_people",619
"866","S01000073",2001,"church_of_scotland",357
"867","S01000073",2001,"roman_catholic",24
"868","S01000073",2001,"other_christian",40
"869","S01000073",2001,"buddhist",5
"870","S01000073",2001,"hindu",1
"871","S01000073",2001,"jewish",0
"872","S01000073",2001,"muslim",0
"873","S01000073",2001,"sikh",1
"874","S01000073",2001,"another_religion",1
"875","S01000073",2001,"none",166
"876","S01000073",2001,"not_announced",24
"877","S01000074",2001,"all_people",1058
"878","S01000074",2001,"church_of_scotland",191
"879","S01000074",2001,"roman_catholic",33
"880","S01000074",2001,"other_christian",51
"881","S01000074",2001,"buddhist",3
"882","S01000074",2001,"hindu",0
"883","S01000074",2001,"jewish",0
"884","S01000074",2001,"muslim",0
"885","S01000074",2001,"sikh",0
"886","S01000074",2001,"another_religion",11
"887","S01000074",2001,"none",704
"888","S01000074",2001,"not_announced",65
"889","S01000075",2001,"all_people",547
"890","S01000075",2001,"church_of_scotland",216
"891","S01000075",2001,"roman_catholic",32
"892","S01000075",2001,"other_christian",55
"893","S01000075",2001,"buddhist",0
"894","S01000075",2001,"hindu",0
"895","S01000075",2001,"jewish",0
"896","S01000075",2001,"muslim",0
"897","S01000075",2001,"sikh",0
"898","S01000075",2001,"another_religion",11
"899","S01000075",2001,"none",211
"900","S01000075",2001,"not_announced",22
"901","S01000076",2001,"all_people",770
"902","S01000076",2001,"church_of_scotland",440
"903","S01000076",2001,"roman_catholic",28
"904","S01000076",2001,"other_christian",48
"905","S01000076",2001,"buddhist",0
"906","S01000076",2001,"hindu",8
"907","S01000076",2001,"jewish",0
"908","S01000076",2001,"muslim",5
"909","S01000076",2001,"sikh",0
"910","S01000076",2001,"another_religion",1
"911","S01000076",2001,"none",207
"912","S01000076",2001,"not_announced",33
"913","S01000077",2001,"all_people",917
"914","S01000077",2001,"church_of_scotland",389
"915","S01000077",2001,"roman_catholic",51
"916","S01000077",2001,"other_christian",78
"917","S01000077",2001,"buddhist",5
"918","S01000077",2001,"hindu",0
"919","S01000077",2001,"jewish",0
"920","S01000077",2001,"muslim",10
"921","S01000077",2001,"sikh",1
"922","S01000077",2001,"another_religion",4
"923","S01000077",2001,"none",346
"924","S01000077",2001,"not_announced",33
"925","S01000078",2001,"all_people",1087
"926","S01000078",2001,"church_of_scotland",288
"927","S01000078",2001,"roman_catholic",90
"928","S01000078",2001,"other_christian",49
"929","S01000078",2001,"buddhist",7
"930","S01000078",2001,"hindu",0
"931","S01000078",2001,"jewish",0
"932","S01000078",2001,"muslim",2
"933","S01000078",2001,"sikh",0
"934","S01000078",2001,"another_religion",26
"935","S01000078",2001,"none",579
"936","S01000078",2001,"not_announced",46
"937","S01000079",2001,"all_people",1666
"938","S01000079",2001,"church_of_scotland",488
"939","S01000079",2001,"roman_catholic",84
"940","S01000079",2001,"other_christian",143
"941","S01000079",2001,"buddhist",1
"942","S01000079",2001,"hindu",6
"943","S01000079",2001,"jewish",1
"944","S01000079",2001,"muslim",22
"945","S01000079",2001,"sikh",0
"946","S01000079",2001,"another_religion",35
"947","S01000079",2001,"none",782
"948","S01000079",2001,"not_announced",104
"949","S01000080",2001,"all_people",927
"950","S01000080",2001,"church_of_scotland",304
"951","S01000080",2001,"roman_catholic",65
"952","S01000080",2001,"other_christian",71
"953","S01000080",2001,"buddhist",6
"954","S01000080",2001,"hindu",3
"955","S01000080",2001,"jewish",0
"956","S01000080",2001,"muslim",3
"957","S01000080",2001,"sikh",2
"958","S01000080",2001,"another_religion",11
"959","S01000080",2001,"none",426
"960","S01000080",2001,"not_announced",36
"961","S01000081",2001,"all_people",924
"962","S01000081",2001,"church_of_scotland",466
"963","S01000081",2001,"roman_catholic",57
"964","S01000081",2001,"other_christian",81
"965","S01000081",2001,"buddhist",0
"966","S01000081",2001,"hindu",1
"967","S01000081",2001,"jewish",3
"968","S01000081",2001,"muslim",0
"969","S01000081",2001,"sikh",1
"970","S01000081",2001,"another_religion",13
"971","S01000081",2001,"none",274
"972","S01000081",2001,"not_announced",28
"973","S01000082",2001,"all_people",954
"974","S01000082",2001,"church_of_scotland",288
"975","S01000082",2001,"roman_catholic",44
"976","S01000082",2001,"other_christian",47
"977","S01000082",2001,"buddhist",0
"978","S01000082",2001,"hindu",0
"979","S01000082",2001,"jewish",0
"980","S01000082",2001,"muslim",1
"981","S01000082",2001,"sikh",0
"982","S01000082",2001,"another_religion",5
"983","S01000082",2001,"none",486
"984","S01000082",2001,"not_announced",83
"985","S01000083",2001,"all_people",870
"986","S01000083",2001,"church_of_scotland",323
"987","S01000083",2001,"roman_catholic",56
"988","S01000083",2001,"other_christian",77
"989","S01000083",2001,"buddhist",5
"990","S01000083",2001,"hindu",0
"991","S01000083",2001,"jewish",0
"992","S01000083",2001,"muslim",12
"993","S01000083",2001,"sikh",0
"994","S01000083",2001,"another_religion",10
"995","S01000083",2001,"none",359
"996","S01000083",2001,"not_announced",28
"997","S01000084",2001,"all_people",791
"998","S01000084",2001,"church_of_scotland",256
"999","S01000084",2001,"roman_catholic",29
"1000","S01000084",2001,"other_christian",47
"1001","S01000084",2001,"buddhist",2
"1002","S01000084",2001,"hindu",0
"1003","S01000084",2001,"jewish",1
"1004","S01000084",2001,"muslim",4
"1005","S01000084",2001,"sikh",0
"1006","S01000084",2001,"another_religion",15
"1007","S01000084",2001,"none",402
"1008","S01000084",2001,"not_announced",35
"1009","S01000085",2001,"all_people",555
"1010","S01000085",2001,"church_of_scotland",167
"1011","S01000085",2001,"roman_catholic",27
"1012","S01000085",2001,"other_christian",32
"1013","S01000085",2001,"buddhist",3
"1014","S01000085",2001,"hindu",0
"1015","S01000085",2001,"jewish",0
"1016","S01000085",2001,"muslim",10
"1017","S01000085",2001,"sikh",1
"1018","S01000085",2001,"another_religion",13
"1019","S01000085",2001,"none",273
"1020","S01000085",2001,"not_announced",29
"1021","S01000086",2001,"all_people",745
"1022","S01000086",2001,"church_of_scotland",242
"1023","S01000086",2001,"roman_catholic",69
"1024","S01000086",2001,"other_christian",67
"1025","S01000086",2001,"buddhist",6
"1026","S01000086",2001,"hindu",2
"1027","S01000086",2001,"jewish",0
"1028","S01000086",2001,"muslim",6
"1029","S01000086",2001,"sikh",0
"1030","S01000086",2001,"another_religion",11
"1031","S01000086",2001,"none",279
"1032","S01000086",2001,"not_announced",63
"1033","S01000087",2001,"all_people",1765
"1034","S01000087",2001,"church_of_scotland",637
"1035","S01000087",2001,"roman_catholic",163
"1036","S01000087",2001,"other_christian",295
"1037","S01000087",2001,"buddhist",29
"1038","S01000087",2001,"hindu",18
"1039","S01000087",2001,"jewish",0
"1040","S01000087",2001,"muslim",16
"1041","S01000087",2001,"sikh",0
"1042","S01000087",2001,"another_religion",37
"1043","S01000087",2001,"none",547
"1044","S01000087",2001,"not_announced",23
"1045","S01000088",2001,"all_people",715
"1046","S01000088",2001,"church_of_scotland",200
"1047","S01000088",2001,"roman_catholic",55
"1048","S01000088",2001,"other_christian",60
"1049","S01000088",2001,"buddhist",3
"1050","S01000088",2001,"hindu",0
"1051","S01000088",2001,"jewish",0
"1052","S01000088",2001,"muslim",2
"1053","S01000088",2001,"sikh",3
"1054","S01000088",2001,"another_religion",13
"1055","S01000088",2001,"none",347
"1056","S01000088",2001,"not_announced",32
"1057","S01000089",2001,"all_people",1003
"1058","S01000089",2001,"church_of_scotland",546
"1059","S01000089",2001,"roman_catholic",42
"1060","S01000089",2001,"other_christian",117
"1061","S01000089",2001,"buddhist",5
"1062","S01000089",2001,"hindu",0
"1063","S01000089",2001,"jewish",0
"1064","S01000089",2001,"muslim",8
"1065","S01000089",2001,"sikh",0
"1066","S01000089",2001,"another_religion",0
"1067","S01000089",2001,"none",245
"1068","S01000089",2001,"not_announced",40
"1069","S01000090",2001,"all_people",1010
"1070","S01000090",2001,"church_of_scotland",374
"1071","S01000090",2001,"roman_catholic",72
"1072","S01000090",2001,"other_christian",92
"1073","S01000090",2001,"buddhist",1
"1074","S01000090",2001,"hindu",1
"1075","S01000090",2001,"jewish",1
"1076","S01000090",2001,"muslim",22
"1077","S01000090",2001,"sikh",0
"1078","S01000090",2001,"another_religion",13
"1079","S01000090",2001,"none",397
"1080","S01000090",2001,"not_announced",37
"1081","S01000091",2001,"all_people",1021
"1082","S01000091",2001,"church_of_scotland",301
"1083","S01000091",2001,"roman_catholic",103
"1084","S01000091",2001,"other_christian",90
"1085","S01000091",2001,"buddhist",3
"1086","S01000091",2001,"hindu",3
"1087","S01000091",2001,"jewish",1
"1088","S01000091",2001,"muslim",20
"1089","S01000091",2001,"sikh",1
"1090","S01000091",2001,"another_religion",23
"1091","S01000091",2001,"none",424
"1092","S01000091",2001,"not_announced",52
"1093","S01000092",2001,"all_people",851
"1094","S01000092",2001,"church_of_scotland",263
"1095","S01000092",2001,"roman_catholic",78
"1096","S01000092",2001,"other_christian",61
"1097","S01000092",2001,"buddhist",6
"1098","S01000092",2001,"hindu",6
"1099","S01000092",2001,"jewish",1
"1100","S01000092",2001,"muslim",5
"1101","S01000092",2001,"sikh",1
"1102","S01000092",2001,"another_religion",21
"1103","S01000092",2001,"none",376
"1104","S01000092",2001,"not_announced",33
"1105","S01000093",2001,"all_people",499
"1106","S01000093",2001,"church_of_scotland",107
"1107","S01000093",2001,"roman_catholic",44
"1108","S01000093",2001,"other_christian",40
"1109","S01000093",2001,"buddhist",13
"1110","S01000093",2001,"hindu",0
"1111","S01000093",2001,"jewish",2
"1112","S01000093",2001,"muslim",11
"1113","S01000093",2001,"sikh",0
"1114","S01000093",2001,"another_religion",15
"1115","S01000093",2001,"none",249
"1116","S01000093",2001,"not_announced",18
"1117","S01000094",2001,"all_people",637
"1118","S01000094",2001,"church_of_scotland",151
"1119","S01000094",2001,"roman_catholic",50
"1120","S01000094",2001,"other_christian",71
"1121","S01000094",2001,"buddhist",0
"1122","S01000094",2001,"hindu",2
"1123","S01000094",2001,"jewish",0
"1124","S01000094",2001,"muslim",11
"1125","S01000094",2001,"sikh",1
"1126","S01000094",2001,"another_religion",15
"1127","S01000094",2001,"none",311
"1128","S01000094",2001,"not_announced",25
"1129","S01000095",2001,"all_people",703
"1130","S01000095",2001,"church_of_scotland",215
"1131","S01000095",2001,"roman_catholic",57
"1132","S01000095",2001,"other_christian",63
"1133","S01000095",2001,"buddhist",5
"1134","S01000095",2001,"hindu",5
"1135","S01000095",2001,"jewish",0
"1136","S01000095",2001,"muslim",4
"1137","S01000095",2001,"sikh",1
"1138","S01000095",2001,"another_religion",7
"1139","S01000095",2001,"none",312
"1140","S01000095",2001,"not_announced",34
"1141","S01000096",2001,"all_people",706
"1142","S01000096",2001,"church_of_scotland",323
"1143","S01000096",2001,"roman_catholic",33
"1144","S01000096",2001,"other_christian",59
"1145","S01000096",2001,"buddhist",0
"1146","S01000096",2001,"hindu",1
"1147","S01000096",2001,"jewish",0
"1148","S01000096",2001,"muslim",9
"1149","S01000096",2001,"sikh",1
"1150","S01000096",2001,"another_religion",5
"1151","S01000096",2001,"none",237
"1152","S01000096",2001,"not_announced",38
"1153","S01000097",2001,"all_people",1291
"1154","S01000097",2001,"church_of_scotland",518
"1155","S01000097",2001,"roman_catholic",155
"1156","S01000097",2001,"other_christian",148
"1157","S01000097",2001,"buddhist",8
"1158","S01000097",2001,"hindu",8
"1159","S01000097",2001,"jewish",7
