"","datazone","year","type","count"
"29380","S01003678",2001,"wales",0
"29381","S01003678",2001,"northern_ireland",6
"29382","S01003678",2001,"rep_ireland",11
"29383","S01003678",2001,"other_eu",9
"29384","S01003678",2001,"elsewhere",8
"29385","S01003679",2001,"all_people",1064
"29386","S01003679",2001,"england",33
"29387","S01003679",2001,"scotland",994
"29388","S01003679",2001,"wales",2
"29389","S01003679",2001,"northern_ireland",3
"29390","S01003679",2001,"rep_ireland",12
"29391","S01003679",2001,"other_eu",3
"29392","S01003679",2001,"elsewhere",17
"29393","S01003680",2001,"all_people",840
"29394","S01003680",2001,"england",20
"29395","S01003680",2001,"scotland",794
"29396","S01003680",2001,"wales",0
"29397","S01003680",2001,"northern_ireland",7
"29398","S01003680",2001,"rep_ireland",8
"29399","S01003680",2001,"other_eu",5
"29400","S01003680",2001,"elsewhere",6
"29401","S01003681",2001,"all_people",590
"29402","S01003681",2001,"england",13
"29403","S01003681",2001,"scotland",564
"29404","S01003681",2001,"wales",2
"29405","S01003681",2001,"northern_ireland",3
"29406","S01003681",2001,"rep_ireland",1
"29407","S01003681",2001,"other_eu",3
"29408","S01003681",2001,"elsewhere",4
"29409","S01003682",2001,"all_people",1103
"29410","S01003682",2001,"england",61
"29411","S01003682",2001,"scotland",958
"29412","S01003682",2001,"wales",2
"29413","S01003682",2001,"northern_ireland",4
"29414","S01003682",2001,"rep_ireland",9
"29415","S01003682",2001,"other_eu",9
"29416","S01003682",2001,"elsewhere",60
"29417","S01003683",2001,"all_people",610
"29418","S01003683",2001,"england",11
"29419","S01003683",2001,"scotland",581
"29420","S01003683",2001,"wales",3
"29421","S01003683",2001,"northern_ireland",3
"29422","S01003683",2001,"rep_ireland",0
"29423","S01003683",2001,"other_eu",7
"29424","S01003683",2001,"elsewhere",5
"29425","S01003684",2001,"all_people",749
"29426","S01003684",2001,"england",15
"29427","S01003684",2001,"scotland",711
"29428","S01003684",2001,"wales",1
"29429","S01003684",2001,"northern_ireland",2
"29430","S01003684",2001,"rep_ireland",10
"29431","S01003684",2001,"other_eu",4
"29432","S01003684",2001,"elsewhere",6
"29433","S01003685",2001,"all_people",548
"29434","S01003685",2001,"england",7
"29435","S01003685",2001,"scotland",535
"29436","S01003685",2001,"wales",0
"29437","S01003685",2001,"northern_ireland",2
"29438","S01003685",2001,"rep_ireland",1
"29439","S01003685",2001,"other_eu",0
"29440","S01003685",2001,"elsewhere",3
"29441","S01003686",2001,"all_people",1028
"29442","S01003686",2001,"england",17
"29443","S01003686",2001,"scotland",988
"29444","S01003686",2001,"wales",2
"29445","S01003686",2001,"northern_ireland",4
"29446","S01003686",2001,"rep_ireland",5
"29447","S01003686",2001,"other_eu",5
"29448","S01003686",2001,"elsewhere",7
"29449","S01003687",2001,"all_people",702
"29450","S01003687",2001,"england",8
"29451","S01003687",2001,"scotland",671
"29452","S01003687",2001,"wales",1
"29453","S01003687",2001,"northern_ireland",5
"29454","S01003687",2001,"rep_ireland",5
"29455","S01003687",2001,"other_eu",3
"29456","S01003687",2001,"elsewhere",9
"29457","S01003688",2001,"all_people",950
"29458","S01003688",2001,"england",13
"29459","S01003688",2001,"scotland",910
"29460","S01003688",2001,"wales",0
"29461","S01003688",2001,"northern_ireland",1
"29462","S01003688",2001,"rep_ireland",6
"29463","S01003688",2001,"other_eu",4
"29464","S01003688",2001,"elsewhere",16
"29465","S01003689",2001,"all_people",814
"29466","S01003689",2001,"england",26
"29467","S01003689",2001,"scotland",762
"29468","S01003689",2001,"wales",3
"29469","S01003689",2001,"northern_ireland",4
"29470","S01003689",2001,"rep_ireland",0
"29471","S01003689",2001,"other_eu",3
"29472","S01003689",2001,"elsewhere",16
"29473","S01003690",2001,"all_people",1113
"29474","S01003690",2001,"england",36
"29475","S01003690",2001,"scotland",1041
"29476","S01003690",2001,"wales",0
"29477","S01003690",2001,"northern_ireland",8
"29478","S01003690",2001,"rep_ireland",9
"29479","S01003690",2001,"other_eu",4
"29480","S01003690",2001,"elsewhere",15
"29481","S01003691",2001,"all_people",1094
"29482","S01003691",2001,"england",22
"29483","S01003691",2001,"scotland",1034
"29484","S01003691",2001,"wales",0
"29485","S01003691",2001,"northern_ireland",5
"29486","S01003691",2001,"rep_ireland",7
"29487","S01003691",2001,"other_eu",3
"29488","S01003691",2001,"elsewhere",23
"29489","S01003692",2001,"all_people",1023
"29490","S01003692",2001,"england",24
"29491","S01003692",2001,"scotland",958
"29492","S01003692",2001,"wales",3
"29493","S01003692",2001,"northern_ireland",9
"29494","S01003692",2001,"rep_ireland",11
"29495","S01003692",2001,"other_eu",10
"29496","S01003692",2001,"elsewhere",8
"29497","S01003693",2001,"all_people",619
"29498","S01003693",2001,"england",14
"29499","S01003693",2001,"scotland",593
"29500","S01003693",2001,"wales",1
"29501","S01003693",2001,"northern_ireland",2
"29502","S01003693",2001,"rep_ireland",4
"29503","S01003693",2001,"other_eu",1
"29504","S01003693",2001,"elsewhere",4
"29505","S01003694",2001,"all_people",893
"29506","S01003694",2001,"england",31
"29507","S01003694",2001,"scotland",842
"29508","S01003694",2001,"wales",0
"29509","S01003694",2001,"northern_ireland",4
"29510","S01003694",2001,"rep_ireland",2
"29511","S01003694",2001,"other_eu",3
"29512","S01003694",2001,"elsewhere",11
"29513","S01003695",2001,"all_people",1188
"29514","S01003695",2001,"england",114
"29515","S01003695",2001,"scotland",992
"29516","S01003695",2001,"wales",1
"29517","S01003695",2001,"northern_ireland",20
"29518","S01003695",2001,"rep_ireland",10
"29519","S01003695",2001,"other_eu",12
"29520","S01003695",2001,"elsewhere",39
"29521","S01003696",2001,"all_people",1242
"29522","S01003696",2001,"england",34
"29523","S01003696",2001,"scotland",1151
"29524","S01003696",2001,"wales",2
"29525","S01003696",2001,"northern_ireland",4
"29526","S01003696",2001,"rep_ireland",6
"29527","S01003696",2001,"other_eu",14
"29528","S01003696",2001,"elsewhere",31
"29529","S01003697",2001,"all_people",988
"29530","S01003697",2001,"england",29
"29531","S01003697",2001,"scotland",925
"29532","S01003697",2001,"wales",0
"29533","S01003697",2001,"northern_ireland",4
"29534","S01003697",2001,"rep_ireland",4
"29535","S01003697",2001,"other_eu",3
"29536","S01003697",2001,"elsewhere",23
"29537","S01003698",2001,"all_people",942
"29538","S01003698",2001,"england",26
"29539","S01003698",2001,"scotland",899
"29540","S01003698",2001,"wales",1
"29541","S01003698",2001,"northern_ireland",2
"29542","S01003698",2001,"rep_ireland",7
"29543","S01003698",2001,"other_eu",4
"29544","S01003698",2001,"elsewhere",3
"29545","S01003699",2001,"all_people",1044
"29546","S01003699",2001,"england",37
"29547","S01003699",2001,"scotland",974
"29548","S01003699",2001,"wales",1
"29549","S01003699",2001,"northern_ireland",1
"29550","S01003699",2001,"rep_ireland",3
"29551","S01003699",2001,"other_eu",4
"29552","S01003699",2001,"elsewhere",24
"29553","S01003700",2001,"all_people",1214
"29554","S01003700",2001,"england",19
"29555","S01003700",2001,"scotland",1149
"29556","S01003700",2001,"wales",1
"29557","S01003700",2001,"northern_ireland",12
"29558","S01003700",2001,"rep_ireland",5
"29559","S01003700",2001,"other_eu",4
"29560","S01003700",2001,"elsewhere",24
"29561","S01003701",2001,"all_people",1058
"29562","S01003701",2001,"england",35
"29563","S01003701",2001,"scotland",983
"29564","S01003701",2001,"wales",4
"29565","S01003701",2001,"northern_ireland",11
"29566","S01003701",2001,"rep_ireland",7
"29567","S01003701",2001,"other_eu",7
"29568","S01003701",2001,"elsewhere",11
"29569","S01003702",2001,"all_people",838
"29570","S01003702",2001,"england",13
"29571","S01003702",2001,"scotland",812
"29572","S01003702",2001,"wales",2
"29573","S01003702",2001,"northern_ireland",3
"29574","S01003702",2001,"rep_ireland",2
"29575","S01003702",2001,"other_eu",1
"29576","S01003702",2001,"elsewhere",5
"29577","S01003703",2001,"all_people",996
"29578","S01003703",2001,"england",34
"29579","S01003703",2001,"scotland",925
"29580","S01003703",2001,"wales",0
"29581","S01003703",2001,"northern_ireland",8
"29582","S01003703",2001,"rep_ireland",9
"29583","S01003703",2001,"other_eu",9
"29584","S01003703",2001,"elsewhere",11
"29585","S01003704",2001,"all_people",713
"29586","S01003704",2001,"england",11
"29587","S01003704",2001,"scotland",682
"29588","S01003704",2001,"wales",2
"29589","S01003704",2001,"northern_ireland",5
"29590","S01003704",2001,"rep_ireland",4
"29591","S01003704",2001,"other_eu",6
"29592","S01003704",2001,"elsewhere",3
"29593","S01003705",2001,"all_people",1021
"29594","S01003705",2001,"england",25
"29595","S01003705",2001,"scotland",977
"29596","S01003705",2001,"wales",1
"29597","S01003705",2001,"northern_ireland",4
"29598","S01003705",2001,"rep_ireland",6
"29599","S01003705",2001,"other_eu",2
"29600","S01003705",2001,"elsewhere",6
"29601","S01003706",2001,"all_people",779
"29602","S01003706",2001,"england",11
"29603","S01003706",2001,"scotland",750
"29604","S01003706",2001,"wales",0
"29605","S01003706",2001,"northern_ireland",3
"29606","S01003706",2001,"rep_ireland",8
"29607","S01003706",2001,"other_eu",2
"29608","S01003706",2001,"elsewhere",5
"29609","S01003707",2001,"all_people",1036
"29610","S01003707",2001,"england",20
"29611","S01003707",2001,"scotland",998
"29612","S01003707",2001,"wales",1
"29613","S01003707",2001,"northern_ireland",0
"29614","S01003707",2001,"rep_ireland",8
"29615","S01003707",2001,"other_eu",1
"29616","S01003707",2001,"elsewhere",8
"29617","S01003708",2001,"all_people",1058
"29618","S01003708",2001,"england",21
"29619","S01003708",2001,"scotland",1017
"29620","S01003708",2001,"wales",0
"29621","S01003708",2001,"northern_ireland",2
"29622","S01003708",2001,"rep_ireland",2
"29623","S01003708",2001,"other_eu",7
"29624","S01003708",2001,"elsewhere",9
"29625","S01003709",2001,"all_people",899
"29626","S01003709",2001,"england",19
"29627","S01003709",2001,"scotland",860
"29628","S01003709",2001,"wales",4
"29629","S01003709",2001,"northern_ireland",6
"29630","S01003709",2001,"rep_ireland",3
"29631","S01003709",2001,"other_eu",3
"29632","S01003709",2001,"elsewhere",4
"29633","S01003710",2001,"all_people",1112
"29634","S01003710",2001,"england",36
"29635","S01003710",2001,"scotland",1045
"29636","S01003710",2001,"wales",4
"29637","S01003710",2001,"northern_ireland",0
"29638","S01003710",2001,"rep_ireland",4
"29639","S01003710",2001,"other_eu",5
"29640","S01003710",2001,"elsewhere",18
"29641","S01003711",2001,"all_people",1167
"29642","S01003711",2001,"england",23
"29643","S01003711",2001,"scotland",1116
"29644","S01003711",2001,"wales",3
"29645","S01003711",2001,"northern_ireland",4
"29646","S01003711",2001,"rep_ireland",7
"29647","S01003711",2001,"other_eu",0
"29648","S01003711",2001,"elsewhere",14
"29649","S01003712",2001,"all_people",852
"29650","S01003712",2001,"england",18
"29651","S01003712",2001,"scotland",809
"29652","S01003712",2001,"wales",1
"29653","S01003712",2001,"northern_ireland",3
"29654","S01003712",2001,"rep_ireland",11
"29655","S01003712",2001,"other_eu",1
"29656","S01003712",2001,"elsewhere",9
"29657","S01003713",2001,"all_people",550
"29658","S01003713",2001,"england",12
"29659","S01003713",2001,"scotland",522
"29660","S01003713",2001,"wales",0
"29661","S01003713",2001,"northern_ireland",1
"29662","S01003713",2001,"rep_ireland",5
"29663","S01003713",2001,"other_eu",1
"29664","S01003713",2001,"elsewhere",9
"29665","S01003714",2001,"all_people",797
"29666","S01003714",2001,"england",16
"29667","S01003714",2001,"scotland",770
"29668","S01003714",2001,"wales",1
"29669","S01003714",2001,"northern_ireland",1
"29670","S01003714",2001,"rep_ireland",3
"29671","S01003714",2001,"other_eu",0
"29672","S01003714",2001,"elsewhere",6
"29673","S01003715",2001,"all_people",861
"29674","S01003715",2001,"england",28
"29675","S01003715",2001,"scotland",820
"29676","S01003715",2001,"wales",0
"29677","S01003715",2001,"northern_ireland",4
"29678","S01003715",2001,"rep_ireland",2
"29679","S01003715",2001,"other_eu",0
"29680","S01003715",2001,"elsewhere",7
"29681","S01003716",2001,"all_people",746
"29682","S01003716",2001,"england",8
"29683","S01003716",2001,"scotland",723
"29684","S01003716",2001,"wales",0
"29685","S01003716",2001,"northern_ireland",4
"29686","S01003716",2001,"rep_ireland",3
"29687","S01003716",2001,"other_eu",3
"29688","S01003716",2001,"elsewhere",5
"29689","S01003717",2001,"all_people",1211
"29690","S01003717",2001,"england",19
"29691","S01003717",2001,"scotland",1176
"29692","S01003717",2001,"wales",4
"29693","S01003717",2001,"northern_ireland",0
"29694","S01003717",2001,"rep_ireland",7
"29695","S01003717",2001,"other_eu",1
"29696","S01003717",2001,"elsewhere",4
"29697","S01003718",2001,"all_people",820
"29698","S01003718",2001,"england",27
"29699","S01003718",2001,"scotland",761
"29700","S01003718",2001,"wales",0
"29701","S01003718",2001,"northern_ireland",4
"29702","S01003718",2001,"rep_ireland",7
"29703","S01003718",2001,"other_eu",1
"29704","S01003718",2001,"elsewhere",20
"29705","S01003719",2001,"all_people",716
"29706","S01003719",2001,"england",202
"29707","S01003719",2001,"scotland",479
"29708","S01003719",2001,"wales",4
"29709","S01003719",2001,"northern_ireland",4
"29710","S01003719",2001,"rep_ireland",4
"29711","S01003719",2001,"other_eu",7
"29712","S01003719",2001,"elsewhere",16
"29713","S01003720",2001,"all_people",1369
"29714","S01003720",2001,"england",357
"29715","S01003720",2001,"scotland",940
"29716","S01003720",2001,"wales",13
"29717","S01003720",2001,"northern_ireland",20
"29718","S01003720",2001,"rep_ireland",3
"29719","S01003720",2001,"other_eu",15
"29720","S01003720",2001,"elsewhere",21
"29721","S01003721",2001,"all_people",749
"29722","S01003721",2001,"england",130
"29723","S01003721",2001,"scotland",581
"29724","S01003721",2001,"wales",7
"29725","S01003721",2001,"northern_ireland",3
"29726","S01003721",2001,"rep_ireland",0
"29727","S01003721",2001,"other_eu",6
"29728","S01003721",2001,"elsewhere",22
"29729","S01003722",2001,"all_people",897
"29730","S01003722",2001,"england",140
"29731","S01003722",2001,"scotland",716
"29732","S01003722",2001,"wales",7
"29733","S01003722",2001,"northern_ireland",3
"29734","S01003722",2001,"rep_ireland",6
"29735","S01003722",2001,"other_eu",8
"29736","S01003722",2001,"elsewhere",17
"29737","S01003723",2001,"all_people",548
"29738","S01003723",2001,"england",121
"29739","S01003723",2001,"scotland",394
"29740","S01003723",2001,"wales",2
"29741","S01003723",2001,"northern_ireland",2
"29742","S01003723",2001,"rep_ireland",2
"29743","S01003723",2001,"other_eu",9
"29744","S01003723",2001,"elsewhere",18
"29745","S01003724",2001,"all_people",946
"29746","S01003724",2001,"england",68
"29747","S01003724",2001,"scotland",846
"29748","S01003724",2001,"wales",1
"29749","S01003724",2001,"northern_ireland",7
"29750","S01003724",2001,"rep_ireland",3
"29751","S01003724",2001,"other_eu",7
"29752","S01003724",2001,"elsewhere",14
"29753","S01003725",2001,"all_people",613
"29754","S01003725",2001,"england",60
"29755","S01003725",2001,"scotland",516
"29756","S01003725",2001,"wales",5
"29757","S01003725",2001,"northern_ireland",3
"29758","S01003725",2001,"rep_ireland",2
"29759","S01003725",2001,"other_eu",5
"29760","S01003725",2001,"elsewhere",22
"29761","S01003726",2001,"all_people",684
"29762","S01003726",2001,"england",64
"29763","S01003726",2001,"scotland",586
"29764","S01003726",2001,"wales",1
"29765","S01003726",2001,"northern_ireland",3
"29766","S01003726",2001,"rep_ireland",3
"29767","S01003726",2001,"other_eu",7
"29768","S01003726",2001,"elsewhere",20
"29769","S01003727",2001,"all_people",750
"29770","S01003727",2001,"england",65
"29771","S01003727",2001,"scotland",651
"29772","S01003727",2001,"wales",6
"29773","S01003727",2001,"northern_ireland",0
"29774","S01003727",2001,"rep_ireland",7
"29775","S01003727",2001,"other_eu",7
"29776","S01003727",2001,"elsewhere",14
"29777","S01003728",2001,"all_people",500
"29778","S01003728",2001,"england",130
"29779","S01003728",2001,"scotland",349
"29780","S01003728",2001,"wales",0
"29781","S01003728",2001,"northern_ireland",5
"29782","S01003728",2001,"rep_ireland",2
"29783","S01003728",2001,"other_eu",8
"29784","S01003728",2001,"elsewhere",6
"29785","S01003729",2001,"all_people",779
"29786","S01003729",2001,"england",76
"29787","S01003729",2001,"scotland",665
"29788","S01003729",2001,"wales",5
"29789","S01003729",2001,"northern_ireland",6
"29790","S01003729",2001,"rep_ireland",3
"29791","S01003729",2001,"other_eu",10
"29792","S01003729",2001,"elsewhere",14
"29793","S01003730",2001,"all_people",859
"29794","S01003730",2001,"england",74
"29795","S01003730",2001,"scotland",764
"29796","S01003730",2001,"wales",4
"29797","S01003730",2001,"northern_ireland",2
"29798","S01003730",2001,"rep_ireland",2
"29799","S01003730",2001,"other_eu",6
"29800","S01003730",2001,"elsewhere",7
"29801","S01003731",2001,"all_people",818
"29802","S01003731",2001,"england",51
"29803","S01003731",2001,"scotland",740
"29804","S01003731",2001,"wales",1
"29805","S01003731",2001,"northern_ireland",3
"29806","S01003731",2001,"rep_ireland",1
"29807","S01003731",2001,"other_eu",9
"29808","S01003731",2001,"elsewhere",13
"29809","S01003732",2001,"all_people",820
"29810","S01003732",2001,"england",37
"29811","S01003732",2001,"scotland",759
"29812","S01003732",2001,"wales",2
"29813","S01003732",2001,"northern_ireland",3
"29814","S01003732",2001,"rep_ireland",4
"29815","S01003732",2001,"other_eu",6
"29816","S01003732",2001,"elsewhere",9
"29817","S01003733",2001,"all_people",1010
"29818","S01003733",2001,"england",53
"29819","S01003733",2001,"scotland",933
"29820","S01003733",2001,"wales",2
"29821","S01003733",2001,"northern_ireland",7
"29822","S01003733",2001,"rep_ireland",2
"29823","S01003733",2001,"other_eu",5
"29824","S01003733",2001,"elsewhere",8
"29825","S01003734",2001,"all_people",713
"29826","S01003734",2001,"england",46
"29827","S01003734",2001,"scotland",643
"29828","S01003734",2001,"wales",1
"29829","S01003734",2001,"northern_ireland",2
"29830","S01003734",2001,"rep_ireland",5
"29831","S01003734",2001,"other_eu",10
"29832","S01003734",2001,"elsewhere",6
"29833","S01003735",2001,"all_people",931
"29834","S01003735",2001,"england",86
"29835","S01003735",2001,"scotland",806
"29836","S01003735",2001,"wales",4
"29837","S01003735",2001,"northern_ireland",10
"29838","S01003735",2001,"rep_ireland",1
"29839","S01003735",2001,"other_eu",17
"29840","S01003735",2001,"elsewhere",7
"29841","S01003736",2001,"all_people",832
"29842","S01003736",2001,"england",35
"29843","S01003736",2001,"scotland",771
"29844","S01003736",2001,"wales",6
"29845","S01003736",2001,"northern_ireland",0
"29846","S01003736",2001,"rep_ireland",2
"29847","S01003736",2001,"other_eu",11
"29848","S01003736",2001,"elsewhere",7
"29849","S01003737",2001,"all_people",633
"29850","S01003737",2001,"england",46
"29851","S01003737",2001,"scotland",565
"29852","S01003737",2001,"wales",7
"29853","S01003737",2001,"northern_ireland",2
"29854","S01003737",2001,"rep_ireland",0
"29855","S01003737",2001,"other_eu",4
"29856","S01003737",2001,"elsewhere",9
"29857","S01003738",2001,"all_people",660
"29858","S01003738",2001,"england",79
"29859","S01003738",2001,"scotland",540
"29860","S01003738",2001,"wales",4
"29861","S01003738",2001,"northern_ireland",5
"29862","S01003738",2001,"rep_ireland",2
"29863","S01003738",2001,"other_eu",4
"29864","S01003738",2001,"elsewhere",26
"29865","S01003739",2001,"all_people",528
"29866","S01003739",2001,"england",158
"29867","S01003739",2001,"scotland",323
"29868","S01003739",2001,"wales",15
"29869","S01003739",2001,"northern_ireland",1
"29870","S01003739",2001,"rep_ireland",2
"29871","S01003739",2001,"other_eu",11
"29872","S01003739",2001,"elsewhere",18
"29873","S01003740",2001,"all_people",577
"29874","S01003740",2001,"england",169
"29875","S01003740",2001,"scotland",381
"29876","S01003740",2001,"wales",7
"29877","S01003740",2001,"northern_ireland",2
"29878","S01003740",2001,"rep_ireland",2
"29879","S01003740",2001,"other_eu",6
"29880","S01003740",2001,"elsewhere",10
"29881","S01003741",2001,"all_people",1022
"29882","S01003741",2001,"england",210
"29883","S01003741",2001,"scotland",755
"29884","S01003741",2001,"wales",13
"29885","S01003741",2001,"northern_ireland",3
"29886","S01003741",2001,"rep_ireland",5
"29887","S01003741",2001,"other_eu",10
"29888","S01003741",2001,"elsewhere",26
"29889","S01003742",2001,"all_people",527
"29890","S01003742",2001,"england",82
"29891","S01003742",2001,"scotland",404
"29892","S01003742",2001,"wales",7
"29893","S01003742",2001,"northern_ireland",6
"29894","S01003742",2001,"rep_ireland",6
"29895","S01003742",2001,"other_eu",7
"29896","S01003742",2001,"elsewhere",15
"29897","S01003743",2001,"all_people",580
"29898","S01003743",2001,"england",144
"29899","S01003743",2001,"scotland",403
"29900","S01003743",2001,"wales",1
"29901","S01003743",2001,"northern_ireland",4
"29902","S01003743",2001,"rep_ireland",4
"29903","S01003743",2001,"other_eu",8
"29904","S01003743",2001,"elsewhere",16
"29905","S01003744",2001,"all_people",754
"29906","S01003744",2001,"england",193
"29907","S01003744",2001,"scotland",523
"29908","S01003744",2001,"wales",5
"29909","S01003744",2001,"northern_ireland",1
"29910","S01003744",2001,"rep_ireland",1
"29911","S01003744",2001,"other_eu",19
"29912","S01003744",2001,"elsewhere",12
"29913","S01003745",2001,"all_people",1004
"29914","S01003745",2001,"england",61
"29915","S01003745",2001,"scotland",915
"29916","S01003745",2001,"wales",2
"29917","S01003745",2001,"northern_ireland",14
"29918","S01003745",2001,"rep_ireland",5
"29919","S01003745",2001,"other_eu",3
"29920","S01003745",2001,"elsewhere",4
"29921","S01003746",2001,"all_people",1107
"29922","S01003746",2001,"england",186
"29923","S01003746",2001,"scotland",874
"29924","S01003746",2001,"wales",1
"29925","S01003746",2001,"northern_ireland",5
"29926","S01003746",2001,"rep_ireland",6
"29927","S01003746",2001,"other_eu",14
"29928","S01003746",2001,"elsewhere",21
"29929","S01003747",2001,"all_people",1405
"29930","S01003747",2001,"england",257
"29931","S01003747",2001,"scotland",1087
"29932","S01003747",2001,"wales",7
"29933","S01003747",2001,"northern_ireland",5
"29934","S01003747",2001,"rep_ireland",9
"29935","S01003747",2001,"other_eu",15
"29936","S01003747",2001,"elsewhere",25
"29937","S01003748",2001,"all_people",810
"29938","S01003748",2001,"england",167
"29939","S01003748",2001,"scotland",608
"29940","S01003748",2001,"wales",1
"29941","S01003748",2001,"northern_ireland",16
"29942","S01003748",2001,"rep_ireland",4
"29943","S01003748",2001,"other_eu",4
"29944","S01003748",2001,"elsewhere",10
"29945","S01003749",2001,"all_people",1245
"29946","S01003749",2001,"england",163
"29947","S01003749",2001,"scotland",1027
"29948","S01003749",2001,"wales",4
"29949","S01003749",2001,"northern_ireland",5
"29950","S01003749",2001,"rep_ireland",2
"29951","S01003749",2001,"other_eu",9
"29952","S01003749",2001,"elsewhere",35
"29953","S01003750",2001,"all_people",700
"29954","S01003750",2001,"england",208
"29955","S01003750",2001,"scotland",438
"29956","S01003750",2001,"wales",7
"29957","S01003750",2001,"northern_ireland",3
"29958","S01003750",2001,"rep_ireland",1
"29959","S01003750",2001,"other_eu",10
"29960","S01003750",2001,"elsewhere",33
"29961","S01003751",2001,"all_people",1060
"29962","S01003751",2001,"england",252
"29963","S01003751",2001,"scotland",730
"29964","S01003751",2001,"wales",8
"29965","S01003751",2001,"northern_ireland",4
"29966","S01003751",2001,"rep_ireland",7
"29967","S01003751",2001,"other_eu",18
"29968","S01003751",2001,"elsewhere",41
"29969","S01003752",2001,"all_people",945
"29970","S01003752",2001,"england",197
"29971","S01003752",2001,"scotland",696
"29972","S01003752",2001,"wales",5
"29973","S01003752",2001,"northern_ireland",3
"29974","S01003752",2001,"rep_ireland",8
"29975","S01003752",2001,"other_eu",13
"29976","S01003752",2001,"elsewhere",23
"29977","S01003753",2001,"all_people",1173
"29978","S01003753",2001,"england",285
"29979","S01003753",2001,"scotland",833
"29980","S01003753",2001,"wales",6
"29981","S01003753",2001,"northern_ireland",4
"29982","S01003753",2001,"rep_ireland",1
"29983","S01003753",2001,"other_eu",10
"29984","S01003753",2001,"elsewhere",34
"29985","S01003754",2001,"all_people",891
"29986","S01003754",2001,"england",127
"29987","S01003754",2001,"scotland",730
"29988","S01003754",2001,"wales",3
"29989","S01003754",2001,"northern_ireland",1
"29990","S01003754",2001,"rep_ireland",5
"29991","S01003754",2001,"other_eu",8
"29992","S01003754",2001,"elsewhere",17
"29993","S01003755",2001,"all_people",1307
"29994","S01003755",2001,"england",185
"29995","S01003755",2001,"scotland",1028
"29996","S01003755",2001,"wales",1
"29997","S01003755",2001,"northern_ireland",7
"29998","S01003755",2001,"rep_ireland",4
"29999","S01003755",2001,"other_eu",29
"30000","S01003755",2001,"elsewhere",53
"30001","S01003756",2001,"all_people",850
"30002","S01003756",2001,"england",191
"30003","S01003756",2001,"scotland",617
"30004","S01003756",2001,"wales",3
"30005","S01003756",2001,"northern_ireland",2
"30006","S01003756",2001,"rep_ireland",3
"30007","S01003756",2001,"other_eu",9
"30008","S01003756",2001,"elsewhere",25
"30009","S01003757",2001,"all_people",592
"30010","S01003757",2001,"england",119
"30011","S01003757",2001,"scotland",456
"30012","S01003757",2001,"wales",4
"30013","S01003757",2001,"northern_ireland",1
"30014","S01003757",2001,"rep_ireland",1
"30015","S01003757",2001,"other_eu",4
"30016","S01003757",2001,"elsewhere",7
"30017","S01003758",2001,"all_people",1060
"30018","S01003758",2001,"england",244
"30019","S01003758",2001,"scotland",750
"30020","S01003758",2001,"wales",16
"30021","S01003758",2001,"northern_ireland",3
"30022","S01003758",2001,"rep_ireland",6
"30023","S01003758",2001,"other_eu",8
"30024","S01003758",2001,"elsewhere",33
"30025","S01003759",2001,"all_people",615
"30026","S01003759",2001,"england",162
"30027","S01003759",2001,"scotland",420
"30028","S01003759",2001,"wales",4
"30029","S01003759",2001,"northern_ireland",2
"30030","S01003759",2001,"rep_ireland",4
"30031","S01003759",2001,"other_eu",7
"30032","S01003759",2001,"elsewhere",16
"30033","S01003760",2001,"all_people",939
"30034","S01003760",2001,"england",168
"30035","S01003760",2001,"scotland",730
"30036","S01003760",2001,"wales",6
"30037","S01003760",2001,"northern_ireland",3
"30038","S01003760",2001,"rep_ireland",5
"30039","S01003760",2001,"other_eu",3
"30040","S01003760",2001,"elsewhere",24
"30041","S01003761",2001,"all_people",982
"30042","S01003761",2001,"england",213
"30043","S01003761",2001,"scotland",717
"30044","S01003761",2001,"wales",5
"30045","S01003761",2001,"northern_ireland",5
"30046","S01003761",2001,"rep_ireland",2
"30047","S01003761",2001,"other_eu",11
"30048","S01003761",2001,"elsewhere",29
"30049","S01003762",2001,"all_people",1197
"30050","S01003762",2001,"england",277
"30051","S01003762",2001,"scotland",866
"30052","S01003762",2001,"wales",8
"30053","S01003762",2001,"northern_ireland",2
"30054","S01003762",2001,"rep_ireland",5
"30055","S01003762",2001,"other_eu",14
"30056","S01003762",2001,"elsewhere",25
"30057","S01003763",2001,"all_people",917
"30058","S01003763",2001,"england",154
"30059","S01003763",2001,"scotland",709
"30060","S01003763",2001,"wales",8
"30061","S01003763",2001,"northern_ireland",2
"30062","S01003763",2001,"rep_ireland",3
"30063","S01003763",2001,"other_eu",18
"30064","S01003763",2001,"elsewhere",23
"30065","S01003764",2001,"all_people",859
"30066","S01003764",2001,"england",104
"30067","S01003764",2001,"scotland",731
"30068","S01003764",2001,"wales",3
"30069","S01003764",2001,"northern_ireland",1
"30070","S01003764",2001,"rep_ireland",3
"30071","S01003764",2001,"other_eu",3
"30072","S01003764",2001,"elsewhere",14
"30073","S01003765",2001,"all_people",739
"30074","S01003765",2001,"england",81
"30075","S01003765",2001,"scotland",626
"30076","S01003765",2001,"wales",0
"30077","S01003765",2001,"northern_ireland",3
"30078","S01003765",2001,"rep_ireland",2
"30079","S01003765",2001,"other_eu",6
"30080","S01003765",2001,"elsewhere",21
"30081","S01003766",2001,"all_people",780
"30082","S01003766",2001,"england",158
"30083","S01003766",2001,"scotland",577
"30084","S01003766",2001,"wales",0
"30085","S01003766",2001,"northern_ireland",3
