Zone Code,all_16_74_employed,managers_senior_officials,prof_occupations,associate_prof_technical_occ,admin_secretarial,skilled_trades_occ,personal_service,sales_customer_service,process_plant_machine_operatives,elementary
60RC001255,67,14,14,11,6,6,2,3,3,8
60RC001256,26,2,1,3,1,3,0,2,7,7
60RC001257,37,5,3,4,2,3,2,7,4,7
60RC001258,63,6,7,5,5,2,8,9,4,17
60RC001259,16,0,1,2,4,1,1,2,3,2
60RC001260,63,6,1,7,16,8,5,6,7,7
60RC001261,54,9,4,6,1,7,3,7,4,13
60RC001262,16,1,1,1,3,0,2,3,2,3
60RC001263,19,0,1,0,1,2,3,3,6,3
60RC001264,93,16,29,27,4,4,4,4,4,1
60RC001265,53,11,8,11,6,2,1,4,2,8
60RC001266,68,7,12,11,10,6,1,6,6,9
60RC001267,43,3,8,9,10,4,0,2,3,4
60RC001268,65,10,9,12,10,5,7,7,4,1
60RC001269,72,10,11,11,5,6,4,7,11,7
60RC001270,52,6,5,8,8,6,4,2,1,12
60RC001271,97,12,7,29,17,9,8,5,3,7
60RC001272,40,10,6,9,1,1,3,2,5,3
60RC001273,51,14,9,5,6,3,2,4,5,3
60RC001274,47,6,11,12,5,4,3,1,3,2
60RC001275,25,5,2,5,2,4,2,1,2,2
60RC001276,55,8,13,14,6,2,2,3,2,5
60RC001277,39,8,1,10,8,1,5,4,1,1
60RC001278,90,13,22,23,13,5,2,6,2,4
60RC001279,21,4,1,5,1,2,3,1,0,4
60RC001280,6,3,1,1,0,0,0,0,0,1
60RC001281,63,12,16,12,15,1,2,1,4,0
60RC001282,33,5,5,7,4,2,4,3,1,2
60RC001283,102,32,8,21,15,8,4,5,4,5
60RC001284,112,27,21,14,15,10,3,14,3,5
60RC001285,98,21,11,17,14,8,7,7,8,5
60RC001286,122,23,34,14,14,9,8,8,6,6
60RC001287,57,13,12,7,10,5,4,2,2,2
60RC001288,34,1,12,11,4,2,1,1,1,1
60RC001289,35,3,3,5,11,4,1,4,2,2
60RC001290,58,18,14,12,7,2,1,1,1,2
60RC001291,37,2,7,7,13,1,0,3,4,0
60RC001292,47,9,6,7,9,3,3,5,1,4
60RC001293,39,8,8,6,7,5,1,2,1,1
60RC001294,9,0,0,2,2,0,1,0,2,2
60RC001295,6,0,2,1,0,0,0,0,1,2
60RC001296,62,4,5,10,11,6,3,7,7,9
60RC001297,40,9,9,6,3,3,2,3,2,3
60RC001298,70,16,9,14,6,4,7,6,4,4
60RC001299,98,8,14,19,13,12,9,8,9,6
60RC001300,42,5,3,10,7,2,4,3,6,2
60RC001301,65,5,8,10,7,6,6,7,8,8
60RC001302,95,16,7,7,10,12,5,18,9,11
60RC001303,51,6,5,8,11,6,4,2,6,3
60RC001304,46,10,11,5,6,4,1,6,2,1
60RC001305,106,17,10,18,16,7,9,12,8,9
60RC001306,41,7,4,6,6,5,4,0,4,5
60RC001307,97,15,10,25,20,5,5,3,6,8
60RC001308,124,26,16,18,21,11,4,9,9,10
60RC001309,120,23,16,20,18,7,9,11,12,4
60RC001310,108,14,16,24,13,14,12,4,5,6
60RC001311,58,8,3,16,10,5,3,4,4,5
60RC001312,153,30,16,24,29,11,6,8,15,14
60RC001313,18,2,0,1,1,2,0,4,2,6
60RC001314,62,1,4,6,11,4,6,6,11,13
60RC001315,102,29,14,17,16,8,2,6,4,6
60RC001316,96,23,15,19,7,8,9,7,2,6
60RC001317,59,5,7,12,7,6,5,7,5,5
60RC001318,67,7,2,8,4,8,10,5,6,17
60RC001319,82,9,5,18,12,9,8,7,8,6
60RC001320,54,7,5,11,16,2,3,4,4,2
60RC001321,56,9,2,14,13,7,1,3,1,6
60RC001322,90,9,4,10,19,17,7,4,7,13
60RC001323,126,29,14,20,19,9,8,15,9,3
60RC001324,89,9,7,14,17,9,4,12,9,8
60RC001325,58,19,6,15,3,6,2,4,1,2
60RC001326,115,26,31,18,16,4,1,7,4,8
60RC001327,72,15,25,13,7,2,0,2,4,4
60RC001328,86,18,18,13,9,7,5,4,4,8
60RC001329,91,13,10,25,12,9,6,3,9,4
60RC001330,83,12,13,21,12,9,4,4,6,2
60RC001331,80,22,8,17,12,3,4,3,5,6
60RC001332,110,10,13,20,18,12,6,14,8,9
60RC001333,46,8,9,15,5,2,1,0,3,3
60RC001334,17,1,0,2,1,2,0,1,3,7
60RC001335,29,1,6,3,3,4,3,3,4,2
60RC001336,36,1,1,5,6,10,1,3,2,7
60RC001337,35,0,12,2,0,1,2,4,3,11
60RC001338,24,0,1,3,4,1,6,3,1,5
60RC001339,67,7,8,7,12,8,4,6,8,7
60RC001340,95,11,6,13,19,8,11,5,9,13
60RC001341,86,12,2,17,8,16,9,2,9,11
60RC001342,91,9,2,20,18,13,2,4,12,11
60RC001343,23,0,0,1,3,3,2,1,6,7
60RC001344,34,4,3,4,4,0,2,7,4,6
60RC001345,9,0,0,1,1,2,1,2,1,1
60RC001346,38,4,2,2,4,2,5,1,3,15
60RC001347,31,1,0,5,8,2,0,7,3,5
60RC001348,31,3,1,1,2,2,3,4,3,12
60RC001349,53,6,3,4,13,7,3,6,4,7
60RC001350,18,3,0,0,2,2,1,3,2,5
60RC001351,13,0,1,2,0,1,2,1,1,5
60RC001352,76,4,1,2,16,10,9,9,10,15
60RC001353,86,6,3,14,11,6,5,10,20,11
60RC001354,36,2,2,7,7,2,4,4,4,4
60RC001355,72,6,9,11,17,6,7,7,6,3
60RC001356,55,4,4,7,4,10,5,5,5,11
60RC001357,30,2,1,3,1,2,3,5,7,6
60RC001358,52,7,4,10,11,6,2,2,5,5
60RC001359,78,13,7,17,10,5,6,6,5,9
60RC001360,63,8,6,13,11,5,3,5,7,5
60RC001361,94,10,6,17,21,8,7,5,10,10
60RC001362,46,5,1,4,5,7,5,5,4,10
60RC001363,24,2,1,0,6,1,3,1,4,6
60RC001364,82,18,2,12,12,8,1,5,11,13
60RC001365,92,22,16,20,10,7,3,5,5,4
60RC001366,49,11,8,11,9,5,1,1,2,1
60RC001367,61,7,8,18,13,3,2,5,4,1
60RC001368,34,2,1,3,3,4,4,5,1,11
60RC001369,59,11,5,10,12,5,0,3,8,5
60RC001370,44,4,0,3,4,4,3,3,11,12
60RC001371,58,1,1,6,8,3,4,12,12,11
60RC001372,35,2,0,4,4,4,3,4,6,8
60RC001373,43,1,0,6,8,5,4,6,4,9
60RC001374,16,0,0,0,0,3,1,6,4,2
60RC001375,21,2,2,0,2,0,1,4,5,5
60RC001376,15,0,0,2,0,3,2,4,1,3
60RC001377,20,1,0,4,0,2,2,1,2,8
60RC001378,34,4,5,5,4,4,2,2,5,3
60RC001379,86,9,7,15,6,15,10,7,6,11
60RC001380,77,10,4,14,9,12,3,11,4,10
60RC001381,39,8,1,4,4,5,4,2,3,8
60RC001382,83,8,4,16,13,12,9,8,7,6
60RC001383,58,13,5,7,10,7,1,7,3,5
60RC001384,49,7,6,8,6,5,3,6,4,4
60RC001385,49,3,4,7,9,4,0,4,7,11
60RC001386,24,2,2,5,4,3,3,2,1,2
60RC001387,35,4,2,3,9,1,1,2,7,6
60RC001388,38,2,4,4,5,7,4,4,3,5
60RC001389,56,9,1,3,15,6,2,5,10,5
60RC001390,94,11,8,12,26,8,5,9,8,7
60RC001391,124,24,7,23,18,9,7,11,15,10
60RC001392,54,8,1,1,8,5,5,8,6,12
60RC001393,35,1,6,5,6,5,1,3,4,4
60RC001394,25,1,1,4,1,1,2,5,4,6
60RC001395,74,5,6,6,11,13,5,9,8,11
60RC001396,54,1,2,3,10,5,7,4,6,16
60RC001397,35,4,2,3,4,4,1,4,3,10
60RC001398,158,30,14,30,25,10,8,17,14,10
60RC001399,55,10,2,7,7,3,6,6,8,6
60RC001400,101,17,5,18,20,9,6,13,9,4
60RC001401,24,0,0,4,1,1,2,6,5,5
60RC001402,46,6,3,8,7,10,1,7,0,4
60RC001403,140,29,15,19,20,9,7,13,13,15
60RC001404,63,8,3,15,9,7,3,6,6,6
60RC001405,27,2,1,1,5,7,3,0,2,6
60RC001406,33,2,1,4,6,5,4,4,4,3
60RC001407,42,6,1,7,8,6,3,4,5,2
60RC001408,102,17,3,19,13,16,10,8,9,7
60RC001409,57,8,4,7,9,5,2,6,10,6
60RC001410,30,2,1,7,5,2,6,2,3,2
60RC001411,25,0,0,1,4,2,3,4,6,5
60RC001412,33,3,1,4,4,4,7,1,7,2
60RC001413,26,2,3,6,3,6,0,1,4,1
60RC001414,62,7,6,5,4,3,8,5,13,11
60RC001415,33,4,2,7,4,2,4,3,4,3
60RC001416,91,19,18,21,15,3,3,5,3,4
60RC001417,46,6,9,8,7,3,2,3,5,3
60RC001418,69,9,6,22,13,7,2,2,5,3
60RC001419,141,43,28,24,20,9,2,5,5,5
60RC001420,83,31,12,11,13,4,2,5,2,3
60RC001421,109,23,21,17,14,6,12,8,6,2
60RC001422,38,11,3,10,3,4,2,4,1,0
60RC001423,30,6,9,3,5,1,1,1,1,3
60RC001424,59,14,16,3,5,4,4,4,5,4
60RC001425,56,14,4,11,6,6,3,4,6,2
60RC001426,92,8,16,22,7,10,3,12,5,9
60RC001427,28,3,1,3,6,3,4,3,2,3
60RC001428,54,6,0,5,12,5,9,3,9,5
60RC001429,47,4,3,8,13,3,1,5,6,4
60RC001430,60,5,6,5,11,4,4,8,10,7
60RC001431,54,13,1,9,10,9,2,2,6,2
60RC001432,175,36,28,34,21,21,8,10,7,10
60RC001433,82,11,17,12,11,8,4,8,3,8
60RC001434,66,19,8,6,11,3,3,7,3,6
60RC001435,94,22,13,9,11,9,4,11,6,9
60RC001436,61,12,8,9,9,5,3,7,6,2
60RC001437,168,38,11,31,27,19,7,15,15,5
60RC001438,102,21,17,22,14,9,4,8,7,0
60RC001439,66,16,6,19,10,2,2,5,3,3
60RC001440,90,17,6,21,17,10,4,4,7,4
60RC001441,66,19,10,4,9,9,1,7,1,6
60RC001442,96,17,11,24,11,9,2,9,6,7
60RC001443,44,5,6,12,7,1,0,8,3,2
60RC001444,98,17,9,21,13,3,6,9,10,10
60RC001445,27,3,1,4,1,3,4,2,5,4
60RC001446,72,10,19,9,9,8,2,9,3,3
60RC001447,61,8,10,6,12,5,2,9,3,6
60RC001448,132,7,8,17,20,15,13,16,19,17
60RC001449,64,2,3,7,8,12,8,5,6,13
60RC001450,99,27,18,23,10,2,4,8,4,3
60RC001451,74,22,18,8,15,0,2,7,2,0
60RC001452,108,35,26,16,9,5,4,7,1,5
60RC001453,65,25,11,12,8,1,1,4,2,1
60RC001454,50,7,1,9,8,6,3,5,5,6
60RC001455,97,20,8,16,21,7,4,7,7,7
60RC001456,64,7,9,17,12,4,4,9,0,2
60RC001457,88,12,11,21,13,11,1,4,9,6
60RC001458,116,28,12,24,16,14,6,7,5,4
60RC001459,52,7,4,8,11,4,2,6,4,6
60RC001460,115,24,14,21,20,6,8,6,10,6
60RC001461,52,16,5,7,7,6,2,2,4,3
60RC001462,78,14,8,13,15,12,1,7,4,4
60RC001463,62,11,7,16,8,7,4,3,5,1
60RC001464,103,20,11,22,14,9,9,5,7,6
60RC001465,59,3,8,11,13,3,7,4,5,5
60RC001466,98,15,15,26,15,9,5,0,8,5
60RC001467,40,9,3,3,7,7,1,2,6,2
60RC001468,99,12,11,19,16,10,3,12,8,8
60RC001469,46,6,1,8,6,1,8,11,3,2
60RC001470,29,3,1,4,4,1,5,3,6,2
60RC001471,66,8,4,3,9,10,7,10,7,8
60RC001472,65,13,5,6,4,4,8,3,6,16
60RC001473,42,4,3,3,5,6,2,4,5,10
60RD000001,95,17,19,8,13,13,6,3,3,13
60RD000002,29,4,3,2,4,2,3,4,3,4
60RD000003,38,6,6,7,3,12,1,0,2,1
60RD000004,88,8,6,13,7,18,11,3,14,8
60RD000005,68,8,7,10,5,11,5,4,7,11
60RD000006,92,13,7,20,6,15,4,8,6,13
60RD000007,82,6,14,16,6,19,6,5,7,3
60RD000008,75,12,18,9,6,8,7,3,3,9
60RD000009,54,2,3,15,5,11,2,2,5,9
60RD000010,97,11,9,13,8,20,7,3,10,16
60RD000011,60,7,11,8,7,7,5,3,6,6
60RD000012,33,3,4,3,2,4,3,3,6,5
60RD000013,123,8,12,24,14,23,7,6,15,14
60RD000014,60,4,5,9,5,10,5,3,9,10
60RD000015,54,4,3,8,4,13,5,1,7,9
60RD000016,138,12,15,20,16,30,5,8,16,16
60RD000017,61,5,2,3,10,14,5,3,8,11
60RD000018,32,5,2,2,4,9,1,1,3,5
60RD000019,62,7,12,7,8,11,4,1,6,6
60RD000020,101,6,3,6,7,29,5,10,12,23
60RD000021,96,11,12,19,11,14,7,6,9,7
60RD000022,78,14,9,13,7,10,4,1,6,14
60RD000023,158,25,18,25,22,27,12,4,8,17
60RD000024,81,7,5,15,7,16,7,5,14,5
60RD000025,118,24,9,12,13,19,12,7,7,15
60RD000026,49,4,11,8,6,11,3,1,5,0
60RD000027,95,5,4,31,9,16,6,2,7,15
60RD000028,85,7,10,10,10,12,9,1,12,14
60RD000029,102,15,9,12,9,28,2,6,12,9
60RD000030,57,5,2,6,5,15,3,3,10,8
60RD000031,64,8,3,4,5,19,2,1,14,8
60RD000032,78,7,8,8,7,18,8,2,15,5
60RD000033,63,2,7,9,8,19,9,2,2,5
60RD000034,33,4,5,8,1,4,6,0,1,4
60RD000035,65,5,4,7,8,19,0,1,5,16
60RD000036,88,5,4,10,9,21,9,4,8,18
60RD000037,50,7,3,7,5,11,3,1,8,5
60RD000038,78,7,11,14,4,13,3,1,10,15
60RD000039,81,6,10,8,1,19,7,2,16,12
60RD000040,50,2,6,5,5,18,2,0,1,11
60RD000041,34,1,4,1,1,6,4,1,5,11
60RD000042,61,3,3,3,2,20,5,2,11,12
60RD000043,87,5,7,8,8,25,2,6,11,15
60RD000044,33,2,1,3,0,3,3,0,4,17
60RD000045,121,7,11,16,19,31,4,2,16,15
60RD000046,38,2,3,2,3,4,4,7,7,6
60RD000047,53,4,6,1,6,14,8,2,11,1
60RD000048,46,3,5,3,7,13,6,3,4,2
60RD000049,35,4,2,6,1,9,2,3,5,3
60RD000050,55,5,3,6,4,18,4,2,4,9
60RD000051,101,5,2,9,6,32,14,5,17,11
60RD000052,123,12,6,7,12,41,11,6,12,16
60RD000053,97,2,12,2,7,41,16,4,11,2
60RD000054,67,7,7,8,5,9,7,3,10,11
60RD000055,63,8,8,7,3,12,5,0,13,7
60RD000056,100,5,10,13,6,18,10,5,19,14
60RD000057,60,5,3,4,7,10,5,0,17,9
60RD000058,73,10,4,7,2,16,4,2,12,16
60RD000059,40,3,4,11,1,9,2,1,3,6
60RD000060,33,3,2,1,3,11,1,0,4,8
60RD000061,65,6,4,16,3,9,6,4,6,11
60RD000062,40,3,4,4,1,7,2,1,7,11
60RD000063,51,4,10,5,2,8,7,1,3,11
60RD000064,39,6,2,6,3,8,2,3,2,7
60RD000065,31,1,1,2,0,5,3,3,6,10
60RD000066,35,3,0,3,6,10,4,0,5,4
60RD000067,57,3,4,7,5,7,3,8,4,16
60RD000068,60,8,5,14,3,6,1,4,8,11
60RD000069,49,5,3,7,5,7,2,6,3,11
60RD000070,65,4,4,7,8,10,5,3,8,16
60RD000071,56,8,1,7,6,15,3,2,4,10
60RD000072,43,3,2,1,7,3,3,0,11,13
60RD000073,66,4,4,6,1,17,4,6,6,18
60RD000074,32,0,1,4,2,5,5,3,3,9
60RD000075,52,7,4,13,4,7,3,4,5,5
60RD000076,43,5,3,4,3,10,2,3,2,11
60RD000077,40,1,2,5,3,11,4,3,3,8
60RD000078,76,7,4,8,7,7,12,5,9,17
60RD000079,86,9,10,6,9,18,8,5,7,14
60RD000080,38,7,2,7,6,5,4,1,4,2
60RD000081,123,22,21,15,14,19,12,3,8,9
60RD000082,86,8,3,14,11,17,6,14,5,8
60RD000083,49,2,1,7,2,6,9,3,4,15
60RD000084,51,0,0,0,6,6,7,7,11,14
60RD000085,52,2,1,4,2,5,4,9,8,17
60RD000086,75,9,11,13,9,7,9,3,6,8
60RD000087,40,2,1,6,5,5,5,4,7,5
60RD000088,80,6,12,8,9,11,8,4,8,14
60RD000089,72,8,3,10,8,11,7,6,9,10
60RD000090,74,6,5,17,8,12,7,3,4,12
60RD000091,53,7,6,5,7,5,6,7,8,2
60RD000092,48,6,1,5,6,7,3,3,11,6
60RD000093,39,4,3,2,8,4,6,2,4,6
60RD000094,52,6,10,4,5,10,3,6,3,5
60RD000095,47,8,2,5,9,8,6,2,1,6
60RD000096,48,5,4,5,8,5,5,6,1,9
60RD000097,45,9,5,8,2,8,4,2,3,4
60RD000098,52,9,3,6,6,5,1,1,3,18
60RD000099,49,3,9,10,6,7,3,2,3,6
60RD000100,54,8,3,9,6,6,11,4,1,6
60RD000101,36,10,4,4,3,2,3,2,5,3
60RD000102,52,8,10,9,4,6,1,2,6,6
60RD000103,29,8,4,6,4,3,1,2,1,0
60RD000104,35,3,5,4,5,5,1,0,5,7
60RD000105,43,5,6,9,4,6,2,2,1,8
60RD000106,42,5,9,6,3,8,1,2,2,6
60RD000107,40,1,0,2,9,11,3,4,4,6
60RD000108,79,8,13,16,4,10,8,5,6,9
60RD000109,57,5,12,4,11,10,1,3,4,7
60RD000110,38,6,3,0,4,4,4,1,6,10
60RD000111,43,2,3,4,7,3,2,3,4,15
60RD000112,49,5,8,6,7,6,2,5,5,5
60RD000113,59,4,1,3,5,11,6,8,5,16
60RD000114,40,4,1,3,5,4,1,4,7,11
60RD000115,59,3,2,6,2,12,3,7,8,16
60RD000116,63,2,2,8,6,12,5,4,12,12
60RD000117,43,4,3,3,2,7,5,6,5,8
60RD000118,64,8,3,8,7,10,7,2,6,13
60RD000119,78,7,3,7,8,14,6,8,5,20
60RD000120,79,7,8,14,10,9,6,4,10,11
60RD000121,48,4,3,6,5,9,1,3,8,9
60RD000122,108,13,11,16,11,9,11,5,14,18
60RD000123,72,2,8,17,6,12,4,4,6,13
60RD000124,42,5,3,7,5,5,4,3,5,5
60RD000125,54,3,4,5,5,6,5,6,5,15
60RD000126,32,0,2,4,5,6,1,4,8,2
60RD000127,23,2,0,3,2,5,1,0,3,7
60RD000128,43,1,0,3,6,6,6,4,9,8
60RD000129,83,22,13,7,8,10,6,4,4,9
60RD000130,47,2,1,3,5,8,3,3,7,15
60RD000131,45,3,1,5,8,4,6,0,7,11
60RD000132,48,5,1,7,5,8,4,4,4,10
60RD000133,86,11,5,16,6,21,6,5,6,10
60RD000134,73,6,3,11,2,20,9,2,6,14
60RD000135,67,4,9,10,5,14,4,0,6,15
60RD000136,27,4,2,1,0,6,2,3,5,4
60RD000137,32,3,3,7,1,8,2,2,3,3
60RD000138,40,4,3,1,1,17,1,0,2,11
60RD000139,39,4,3,4,3,10,2,0,2,11
60RD000140,66,9,4,3,7,21,5,6,6,5
60RD000141,66,4,3,1,5,17,9,6,13,8
60RD000142,118,18,11,20,14,19,11,5,7,13
60RD000143,70,11,7,12,4,16,5,2,7,6
60RD000144,59,12,8,6,6,3,6,3,3,12
60RD000145,86,22,11,7,9,9,5,9,7,7
60RD000146,100,9,11,8,5,22,7,6,13,19
60RD000147,47,9,9,3,3,11,4,3,2,3
60RD000148,116,17,10,17,14,18,11,6,9,14
60RD000149,87,9,9,10,7,16,7,8,7,14
60RD000150,95,12,9,14,8,14,5,4,18,11
60RD000151,50,8,7,7,7,9,3,2,1,6
60RD000152,103,6,15,8,14,27,7,4,13,9
60RD000153,58,10,4,8,5,8,10,6,4,3
60RD000154,69,7,6,7,10,16,4,4,5,10
60RD000155,71,6,8,7,11,13,5,6,8,7
60RD000156,69,4,4,5,6,14,6,8,6,16
60RD000157,102,6,8,19,11,21,3,5,11,18
60RD000158,35,4,1,8,2,4,0,1,6,9
60RD000159,119,15,8,18,13,26,15,5,7,12
60RD000160,49,7,5,11,3,9,2,3,5,4
60RD000161,57,6,4,5,10,9,2,4,5,12
60RD000162,45,0,4,3,0,16,3,1,6,12
60RD000163,72,5,8,6,0,16,8,2,15,12
60RD000164,23,3,1,2,2,6,3,0,5,1
60RD000165,59,2,7,11,1,10,6,2,11,9
60RD000166,50,1,4,7,6,6,3,4,6,13
60RD000167,69,8,14,11,5,8,6,4,8,5
60RD000168,24,0,1,1,5,4,3,4,3,3
60RD000169,88,7,4,18,6,12,7,6,11,17
60RD000170,64,5,10,11,14,10,2,6,1,5
60RD000171,29,3,8,2,2,3,2,1,5,3
60RD000172,45,7,9,8,7,5,4,3,1,1
60RD000173,42,1,5,6,3,3,7,11,2,4
60RD000174,63,6,4,3,4,9,4,4,4,25
60RD000175,62,8,6,7,7,7,5,5,9,8
60RD000176,72,2,2,6,5,16,8,10,12,11
60RD000177,39,1,3,8,7,4,4,2,3,7
60RD000178,49,1,5,7,4,9,7,6,2,8
60RD000179,76,3,7,13,10,9,5,6,11,12
60RD000180,136,13,7,18,11,38,12,5,13,19
60RE000001,53,11,6,6,2,17,4,4,1,2
60RE000002,90,18,18,14,15,14,2,3,1,5
60RE000003,86,14,15,15,10,19,3,1,3,6
60RE000004,80,9,7,6,7,24,3,5,5,14
60RE000005,48,11,7,6,5,7,3,1,3,5
60RE000006,58,10,7,4,8,16,1,3,2,7
60RE000007,57,11,5,12,3,14,4,1,1,6
60RE000008,61,12,5,10,4,12,3,8,1,6
60RE000009,67,11,2,15,7,11,6,1,5,9
60RE000010,52,8,6,9,6,12,3,3,2,3
60RE000011,60,3,15,21,2,4,7,2,3,3
60RE000012,51,12,6,3,5,14,1,4,1,5
60RE000013,80,8,5,12,11,23,6,2,4,9
60RE000014,75,10,7,10,7,15,4,7,3,12
60RE000015,47,9,9,11,4,3,2,4,5,0
60RE000016,17,4,1,0,2,7,0,0,1,2
60RE000017,38,12,1,2,4,9,2,0,3,5
60RE000018,59,11,4,1,6,10,2,10,4,11
60RE000019,31,9,4,8,2,2,1,2,0,3
60RE000020,58,15,12,8,5,9,1,3,2,3
60RE000021,63,11,5,10,8,9,6,4,4,6
60RE000022,111,12,14,57,5,4,4,2,6,7
60RE000023,54,7,9,11,7,7,1,3,2,7
60RE000024,36,16,7,3,3,2,1,1,0,3
60RE000025,42,8,12,9,7,1,2,0,0,3
60RE000026,41,15,10,5,4,1,2,0,1,3
60RE000027,41,6,1,3,1,9,2,3,8,8
60RE000028,70,8,15,9,7,8,3,9,5,6
60RE000029,73,10,3,14,11,14,3,5,8,5
60RE000030,57,6,10,10,6,11,3,2,1,8
60RE000031,86,9,7,8,15,19,1,10,7,10
60RE000032,40,7,7,8,5,8,0,0,1,4
60RE000033,66,6,7,2,10,25,3,3,5,5
60RE000034,82,7,13,19,10,12,4,5,3,9
60RE000035,25,4,2,5,1,12,0,1,0,0
60RE000036,85,8,12,12,8,25,6,3,8,3
60RE000037,42,2,1,4,2,9,3,3,8,10
60RE000038,48,3,9,5,5,9,4,1,7,5
60RE000039,67,15,1,13,11,13,1,4,4,5
60RE000040,33,8,2,5,0,9,2,3,1,3
60RE000041,44,5,5,8,6,4,4,3,3,6
60RE000042,31,3,1,4,3,9,2,2,4,3
60RE000043,68,13,6,9,6,12,4,4,7,7
60RE000044,63,6,2,7,1,14,6,5,7,15
60RE000045,40,8,5,5,4,6,4,1,4,3
60RE000046,25,8,1,0,2,4,2,1,2,5
60RE000047,44,10,8,6,6,9,0,0,0,5
60RE000048,49,7,4,8,5,14,1,2,3,5
60RE000049,20,6,3,3,1,0,3,1,2,1
60RE000050,53,3,4,3,3,16,5,2,4,13
60RE000051,49,8,4,3,8,9,2,2,6,7
60RE000052,45,2,3,0,7,22,4,3,2,2
60RE000053,76,6,6,7,6,20,9,4,4,14
60RE000054,67,4,8,3,6,17,8,1,7,13
60RE000055,57,15,4,4,9,12,0,1,6,6
60RE000056,36,3,2,3,2,6,4,4,5,7
60RE000057,65,9,2,6,7,13,6,6,8,8
60RE000058,64,12,3,7,7,13,6,1,6,9
60RE000059,68,9,2,8,5,21,8,3,2,10
60RE000060,36,4,1,3,2,8,6,3,2,7
60RE000061,41,4,4,3,2,11,4,1,4,8
60RE000062,67,14,3,4,8,12,4,3,13,6
60RE000063,38,6,1,2,2,12,2,0,9,4
60RE000064,61,7,6,6,11,13,4,1,9,4
60RE000065,26,3,3,2,0,5,3,1,6,3
60RE000066,50,6,3,5,2,6,7,2,13,6
60RE000067,40,3,0,4,1,7,4,4,8,9
60RE000068,14,0,1,1,2,0,2,1,3,4
60RE000069,51,2,2,4,5,6,3,5,7,17
60RE000070,25,1,2,0,3,1,2,3,8,5
60RE000071,60,6,7,5,11,7,5,3,8,8
60RE000072,74,14,13,6,3,8,6,5,8,11
60RE000073,47,7,5,6,0,4,4,4,5,12
60RE000074,71,3,10,10,5,12,7,4,14,6
60RE000075,39,4,8,2,5,3,5,3,7,2
60RE000076,40,8,4,4,4,6,0,3,7,4
60RE000077,30,3,1,2,6,5,2,3,1,7
60RE000078,57,4,5,6,7,7,4,5,12,7
60RE000079,49,4,3,6,6,6,3,3,13,5
60RE000080,45,8,2,7,7,6,4,4,2,5
60RE000081,34,2,4,5,3,3,6,1,7,3
60RE000082,29,3,5,2,8,2,2,1,3,3
60RE000083,21,1,2,1,6,2,1,1,5,2
60RE000084,37,3,5,3,5,10,3,3,2,3
60RE000085,53,7,7,1,7,3,6,2,13,7
60RE000086,62,3,2,1,6,11,5,8,8,18
60RE000087,46,0,1,4,3,7,3,9,10,9
60RE000088,51,5,2,4,8,5,7,5,9,6
60RE000089,49,2,1,1,2,6,6,8,9,14
60RE000090,81,4,0,6,5,9,11,10,23,13
60RE000091,86,6,0,6,11,10,8,13,15,17
60RE000092,67,3,1,3,7,8,10,6,11,18
60RE000093,53,7,3,5,3,6,2,3,11,13
60RE000094,21,3,0,0,1,4,1,3,3,6
60RE000095,20,1,0,1,3,0,7,1,6,1
60RE000096,33,1,2,1,1,5,6,1,8,8
60RE000097,41,2,1,4,6,4,4,6,8,6
60RE000098,52,6,1,4,4,9,2,8,11,7
60RE000099,89,5,7,9,11,6,10,11,13,17
60RE000100,63,4,1,5,4,9,4,5,15,16
60RE000101,62,4,1,5,7,6,2,8,15,14
60RE000102,63,5,0,3,2,10,2,11,14,16
60RE000103,29,0,2,2,6,3,1,7,6,2
60RE000104,41,4,0,3,3,3,8,4,10,6
60RE000105,46,2,0,2,7,11,2,3,15,4
60RE000106,40,0,1,2,3,1,7,4,9,13
60RE000107,23,1,1,2,0,3,4,2,5,5
60RE000108,34,2,2,4,3,5,6,2,6,4
60RE000109,11,0,0,3,2,1,0,0,4,1
60RE000110,23,1,0,0,0,4,4,3,7,4
60RE000111,53,7,3,4,2,6,3,2,12,14
60RE000112,83,2,3,2,9,15,3,6,21,22
60RE000113,33,0,0,2,3,5,2,3,12,6
60RE000114,65,2,0,9,5,10,4,7,9,19
60RE000115,37,1,2,1,3,7,2,4,8,9
60RE000116,87,8,7,8,11,12,5,8,11,17
60RE000117,42,3,5,4,1,7,3,1,5,13
60RE000118,52,3,0,5,8,11,7,1,10,7
60RE000119,51,4,2,7,4,4,6,4,11,9
60RE000120,53,4,2,12,5,7,1,4,7,11
60RE000121,45,1,0,2,2,8,7,8,7,10
60RE000122,31,4,6,0,6,7,0,3,2,3
60RE000123,56,4,3,6,9,10,2,6,11,5
60RE000124,44,5,4,1,4,10,2,0,12,6
60RE000125,30,3,1,2,6,8,3,3,2,2
60RE000126,32,7,0,6,6,3,2,5,2,1
60RE000127,65,11,3,10,3,9,4,3,15,7
60RE000128,23,2,1,2,5,1,4,1,2,5
60RE000129,73,0,5,4,10,9,10,13,9,13
60RE000130,37,2,0,3,4,9,4,4,5,6
60RE000131,46,3,2,5,8,8,2,2,7,9
60RE000132,47,2,0,4,5,10,6,5,6,9
60RE000133,53,8,6,7,8,5,2,5,7,5
60RE000134,10,0,1,0,0,3,3,2,0,1
60RE000135,38,2,0,3,5,8,5,1,6,8
60RE000136,26,2,1,3,2,3,3,5,5,2
